"","id","sample.size","ncase","ncontrol","sex","category","subcategory","unit","group_name","build","consortium","year","population","trait","pmid","filename","nsnp","delimiter","header","mr","chr_col","pos_col","oa_col","ea_col","snp_col","pval_col","beta_col","se_col","eaf_col"
"1384","finn-a-OTHER_ILD_CVD_COMORB",68077,1464,66613,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Other ILD-related CVD-co-morbidities",NA,"finngen_r2_OTHER_ILD_CVD_COMORB.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1385","finn-a-OTHER_SYSTCON_FG",80552,1477,79075,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Other systemic involvement of connective tissue (FG)",NA,"finngen_r2_OTHER_SYSTCON_FG.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1386","finn-a-PANCREATITIS",96432,1091,95341,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Acute pancreatis (for exclusion)",NA,"finngen_r2_PANCREATITIS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1387","finn-a-PAR",95934,657,95277,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Peripheral arterial reconstruction",NA,"finngen_r2_PAR.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1388","finn-a-PD2ND",96499,184,96315,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Secondary parkinsonism",NA,"finngen_r2_PD2ND.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1389","finn-a-PDSTRICT",69376,787,68589,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Parkinson's disease, strict definition",NA,"finngen_r2_PDSTRICT.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1390","finn-a-PDSTRICT_EXMORE",37745,787,36958,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Parkinson's disease, strict definition",NA,"finngen_r2_PDSTRICT_EXMORE.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1391","finn-a-PNEUMOBACTKNOWN",89606,3157,86449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Bacterial pneumonia (organism specified)",NA,"finngen_r2_PNEUMOBACTKNOWN.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1392","finn-a-PNEUMONIA",96455,10050,86405,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Pneumonias (Asthma/COPD co-morbidities)",NA,"finngen_r2_PNEUMONIA.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1393","finn-a-PNEUMO_SEPTHICHE",96495,133,96362,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Pneumococcal septichemia",NA,"finngen_r2_PNEUMO_SEPTHICHE.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1394","finn-a-POLLENALLERG",96004,1061,94943,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Pollen allergy",NA,"finngen_r2_POLLENALLERG.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1395","finn-a-POLYPECTOMY",96071,346,95725,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Polypectomy (DHB20)",NA,"finngen_r2_POLYPECTOMY.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1396","finn-a-PRE_OR_ECLAMPSIA",54262,1689,52573,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Pre-eclampsia or eclampsia",NA,"finngen_r2_PRE_OR_ECLAMPSIA.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1397","finn-a-PRIM_COXARTHROSIS",94164,1527,92637,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Primary coxarthrosis, bilateral",NA,"finngen_r2_PRIM_COXARTHROSIS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1398","finn-a-PRIM_KNEEARTHROSIS",90498,3109,87389,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Primary gonarthrosis, bilateral",NA,"finngen_r2_PRIM_KNEEARTHROSIS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1399","finn-a-PSOR_ARTHR_OTH",96386,496,95890,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Other psoriatic arthropathies",NA,"finngen_r2_PSOR_ARTHR_OTH.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1400","finn-a-PSOR_ENTE_ARTHR",79684,609,79075,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Psoriatic and enteropathic arthropathies",NA,"finngen_r2_PSOR_ENTE_ARTHR.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1401","finn-a-PULMONARYDG",95502,29284,66218,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Other pulmonary diagnosis",NA,"finngen_r2_PULMONARYDG.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1402","finn-a-PULM_ANXIETY",85642,4591,81051,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Anxiety (asthma-related co-morbidities)",NA,"finngen_r2_PULM_ANXIETY.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1403","finn-a-PULM_IMMUNECOMORB",56936,6633,50303,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Immune disease comorbidities",NA,"finngen_r2_PULM_IMMUNECOMORB.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1404","finn-a-PULM_INFECTIONS",96499,22730,73769,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","COPD/asthma/ILD related infections",NA,"finngen_r2_PULM_INFECTIONS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1405","finn-a-PULM_MEDICATIO_COMORB",96499,13587,82912,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Medication related adverse effects (Asthma/COPD)",NA,"finngen_r2_PULM_MEDICATIO_COMORB.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1406","finn-a-PULM_PNEUMONIA_SEPSIS",83855,10086,73769,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","COPD/asthma/ILD related pneumonia or pneumonia derived septichaemia",NA,"finngen_r2_PULM_PNEUMONIA_SEPSIS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1407","finn-a-PULM_PSYCH_COMORB",65751,15448,50303,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Psychiatric comorbidites (Asthma/COPD)",NA,"finngen_r2_PULM_PSYCH_COMORB.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1408","finn-a-RA_CO_MORB",69221,15889,53332,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Rheumatoid arthritis -related co-morbidities",NA,"finngen_r2_RA_CO_MORB.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1409","finn-a-REAC_ARTHRO_NOS",96448,354,96094,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Other/unspecified reactive arthropathies",NA,"finngen_r2_REAC_ARTHRO_NOS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1410","finn-a-RESPIRATORYINSUFF",66490,272,66218,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Respiratory insufficiency",NA,"finngen_r2_RESPIRATORYINSUFF.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1411","finn-a-RHEUMA_ARHTROPAT_REACTIVE",79480,405,79075,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Reactive arthropathies, FINNGEN",NA,"finngen_r2_RHEUMA_ARHTROPAT_REACTIVE.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1412","finn-a-RHEUMA_COMORB",96499,43167,53332,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Rheumatological diseases related comorbidities",NA,"finngen_r2_RHEUMA_COMORB.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1413","finn-a-RHEUMA_ENDPOINTS",96499,17424,79075,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Finngen Rheumatological endpoints",NA,"finngen_r2_RHEUMA_ENDPOINTS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1414","finn-a-RHEUMA_NOS",95993,749,95244,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Other/unspecified rheumatoid arthritis",NA,"finngen_r2_RHEUMA_NOS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1415","finn-a-RHEUMA_OTHER_WIDE",96307,1063,95244,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Other (seronegative) rheumatoid arthritis, wide",NA,"finngen_r2_RHEUMA_OTHER_WIDE.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1416","finn-a-RHEUMA_SEROPOS",80813,1738,79075,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Seropositive rheumatoid arthritis",NA,"finngen_r2_RHEUMA_SEROPOS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1417","finn-a-RHEUMA_SEROPOS_OTH",96440,1679,94761,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Other/unspecified seropositiverheumatoid arthritis",NA,"finngen_r2_RHEUMA_SEROPOS_OTH.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1418","finn-a-RHEUMA_SEROPOS_WIDE",96499,1738,94761,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Seropositive rheumatoid arthritis, wide",NA,"finngen_r2_RHEUMA_SEROPOS_WIDE.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1419","finn-a-RHEU_ARTHRITIS_OTH",80850,1775,79075,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Other arthritis (FG)",NA,"finngen_r2_RHEU_ARTHRITIS_OTH.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1420","finn-a-RHINITIS_VASOMOTOR",96070,413,95657,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Vasomotor rhinitis (mode)",NA,"finngen_r2_RHINITIS_VASOMOTOR.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1421","finn-a-SCND_OTH_COXARTHROSIS",92806,169,92637,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Other secondary coxarthrosis",NA,"finngen_r2_SCND_OTH_COXARTHROSIS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1422","finn-a-SCND_OTH_KNEEARTHROSIS",87636,247,87389,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Other secondary gonarthrosis",NA,"finngen_r2_SCND_OTH_KNEEARTHROSIS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1423","finn-a-SEPTICHE_PNEUMONIA",73906,137,73769,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Pneumonia derived septichemia",NA,"finngen_r2_SEPTICHE_PNEUMONIA.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1424","finn-a-SGLT2INH",86120,376,85744,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Sodium-glucose co-transporter 2 (SGLT2) inhibitors",NA,"finngen_r2_SGLT2INH.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1425","finn-a-SLEEP",95720,6204,89516,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Sleep disorders (combined)",NA,"finngen_r2_SLEEP.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1426","finn-a-SLE_COMORB",68743,15411,53332,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","SLE-related co-morbidities",NA,"finngen_r2_SLE_COMORB.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1427","finn-a-SLE_FG",79245,170,79075,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","SLE (FG)",NA,"finngen_r2_SLE_FG.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1428","finn-a-SLE_NOS",96467,138,96329,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Systemic lupus erythematosus, unspecified",NA,"finngen_r2_SLE_NOS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1429","finn-a-SMOKING",66706,488,66218,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Smoking",NA,"finngen_r2_SMOKING.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1430","finn-a-SMOKING_DEPEND",96369,358,96011,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Smoking dependancy",NA,"finngen_r2_SMOKING_DEPEND.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1431","finn-a-SNORING",50747,2847,47900,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Snoring",NA,"finngen_r2_SNORING.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1432","finn-a-SPONDYLOARTHRITIS",90289,1184,89105,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Spondyloarthritis",NA,"finngen_r2_SPONDYLOARTHRITIS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1433","finn-a-SPONDYLOPATHY_FG",79918,843,79075,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Spondylopathies (FG)",NA,"finngen_r2_SPONDYLOPATHY_FG.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1434","finn-a-SPONDYLOPATH_COMORB",68205,14873,53332,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Spondylopathy related co-morbidities",NA,"finngen_r2_SPONDYLOPATH_COMORB.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1435","finn-a-SSRI",94788,17510,77278,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Selective serotonin reuptake inhibitors",NA,"finngen_r2_SSRI.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1436","finn-a-STILL_ADULT",90360,1255,89105,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Adult-onset Still disease",NA,"finngen_r2_STILL_ADULT.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1437","finn-a-SULFONYLUREAS",88860,3116,85744,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Sulfonylureas",NA,"finngen_r2_SULFONYLUREAS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1438","finn-a-T1D",83674,1293,82381,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Type1 diabetes, definitions combined",NA,"finngen_r2_T1D.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1439","finn-a-T1D_ICD9_10",96499,3103,93396,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Sub-endpoint used in defining T1D endpoints",NA,"finngen_r2_T1D_ICD9_10.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1440","finn-a-T1D_STRICT",83523,1142,82381,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Type 1 diabetes, strict def1n1t1on",NA,"finngen_r2_T1D_STRICT.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1441","finn-a-T1D_STRICT1",69366,1021,68345,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Type 1 diabetes, strict definition, subgroup 1",NA,"finngen_r2_T1D_STRICT1.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1442","finn-a-T1D_WIDE",85507,3126,82381,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Type 1 diabetes, wide definition",NA,"finngen_r2_T1D_WIDE.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1443","finn-a-T1D_WIDE1",83870,2184,81686,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Type 1 diabetes, wide definition, subgroup 1",NA,"finngen_r2_T1D_WIDE1.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1444","finn-a-T1D_WIDE2",81880,194,81686,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Type 1 diabetes, wide definition, subgroup 2",NA,"finngen_r2_T1D_WIDE2.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1445","finn-a-T2D",93400,11019,82381,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Type 2 diabetes, definitions combined",NA,"finngen_r2_T2D.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1446","finn-a-T2D_WIDE",90162,6602,83560,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Type 2 diabetes, wide definition",NA,"finngen_r2_T2D_WIDE.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1447","finn-a-TBC_RESP",96376,379,95997,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Respiratory tuberculosis",NA,"finngen_r2_TBC_RESP.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1448","finn-a-TBC_RESP_ICD8",96334,214,96120,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Respiratory TBC, ICD-8 codes not specifying whether confirmed bacteriologically or histologically",NA,"finngen_r2_TBC_RESP_ICD8.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1449","finn-a-THYROIDITIS",95136,392,94744,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Thyroiditis",NA,"finngen_r2_THYROIDITIS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1450","finn-a-THYROIDITIS_ILD",89798,693,89105,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Thyroiditis, ILD-related definition",NA,"finngen_r2_THYROIDITIS_ILD.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1451","finn-a-THYROID_DISORDER_IBD",33897,1755,32142,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Disorders of thyroid, IBD co-morbidities",NA,"finngen_r2_THYROID_DISORDER_IBD.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1452","finn-a-THYROTOXICOSIS",96086,1342,94744,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Thyrotoxicosis",NA,"finngen_r2_THYROTOXICOSIS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1453","finn-a-TOBACCO_USE",96152,141,96011,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Tobacco use",NA,"finngen_r2_TOBACCO_USE.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1454","finn-a-TRANSPLANT_PREV",95187,323,94864,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Previously done organ transplantation",NA,"finngen_r2_TRANSPLANT_PREV.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1455","finn-a-TRAUMBRAIN_NONCONCUS",96499,1198,95301,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","severe traumatic brain injury, does not include concussion",NA,"finngen_r2_TRAUMBRAIN_NONCONCUS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1456","finn-a-TUBERCULOSIS",96499,452,96047,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Tuberculosis",NA,"finngen_r2_TUBERCULOSIS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1457","finn-a-ULCERENTER",93768,144,93624,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Ulcerative enterocolitis",NA,"finngen_r2_ULCERENTER.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1458","finn-a-ULCERILEO",93808,184,93624,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Ulcerative ileocolitis",NA,"finngen_r2_ULCERILEO.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1459","finn-a-ULCERNAS",94286,662,93624,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Ulcerative colitis, NAS",NA,"finngen_r2_ULCERNAS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1460","finn-a-ULCEROTH",93866,242,93624,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Other ulcerative colitis",NA,"finngen_r2_ULCEROTH.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1461","finn-a-ULCERPROCT",93910,286,93624,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Ulcerative proctitis",NA,"finngen_r2_ULCERPROCT.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1462","finn-a-ULCERRECT",94001,377,93624,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Ulcerative rectosigmoiditis",NA,"finngen_r2_ULCERRECT.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1463","finn-a-URINERETENTION",84587,1675,82912,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Retention of urine",NA,"finngen_r2_URINERETENTION.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1464","finn-a-VD_U",96499,193,96306,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Vascular dementia (undefined)",NA,"finngen_r2_VD_U.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1465","finn-a-VIII_EAR_MASTOID",96499,15721,80778,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Diseases of the ear and mastoid process",NA,"finngen_r2_VIII_EAR_MASTOID.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1466","finn-a-VII_EYE_ADNEXA",96499,27078,69421,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Diseases of the eye and adnexa",NA,"finngen_r2_VII_EYE_ADNEXA.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1467","finn-a-VIRALPNEUMOKNOWN",86626,177,86449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Viral pneumonia (known virus, not influenza)",NA,"finngen_r2_VIRALPNEUMOKNOWN.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1468","finn-a-VIRALPNEUMONAS",86628,179,86449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Viral pneumonia (unknown virus, not influenza)",NA,"finngen_r2_VIRALPNEUMONAS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1469","finn-a-VIT_DEF",96422,214,96208,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Vitamin deficiency",NA,"finngen_r2_VIT_DEF.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1470","finn-a-VI_NERVOUS",96499,27076,69423,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Diseases of the nervous system",NA,"finngen_r2_VI_NERVOUS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1471","finn-a-VOCALCORDDYS",48067,167,47900,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Vocal cord dysfunction",NA,"finngen_r2_VOCALCORDDYS.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1472","finn-a-V_MENTAL_BEHAV",96499,20991,75508,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Mental and behavioural disorders",NA,"finngen_r2_V_MENTAL_BEHAV.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
"1473","finn-a-WET_AMD",48660,707,47953,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2020,"European","Wet age-related macular degeneration",NA,"finngen_r2_WET_AMD.gz",16152119,"tab",TRUE,1,0,1,2,3,4,6,7,8,9
