phenocode	name	category	n_cases	n_controls	path_bucket	path_https
N14_NEUROMUSCDYSBLADD	Neuromuscular dysfuntion of bladder	Genitourinary system	438	87680	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_NEUROMUSCDYSBLADD.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_NEUROMUSCDYSBLADD.gz
N14_OBSTRUREFLUROPATH	Other obstructive and reflux uropathy	Genitourinary system	571	91563	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_OBSTRUREFLUROPATH.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_OBSTRUREFLUROPATH.gz
N14_OLIGOMEN	Oligomenorrhoea	Genitourinary system	237	31753	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_OLIGOMEN.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_OLIGOMEN.gz
N14_ORHCEPINDIDYMITIS	Orchitis and epididymitis	Genitourinary system	506	33781	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_ORHCEPINDIDYMITIS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_ORHCEPINDIDYMITIS.gz
N14_OTHBLADD	Other disorders of  bladder	Genitourinary system	512	87680	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHBLADD.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHBLADD.gz
N14_OTHDISMALEGEN	Other disorders of male genital organs	Genitourinary system	175	33781	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHDISMALEGEN.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHDISMALEGEN.gz
N14_OTHETNASKIDUR	Other specified disorders of kidney and ureter	Genitourinary system	135	95983	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHETNASKIDUR.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHETNASKIDUR.gz
N14_OTHFEMPELINF	Other female pelvic inflammatory diseases	Genitourinary system	1207	49639	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHFEMPELINF.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHFEMPELINF.gz
N14_OTHINFVAGVULV	Other inflammation of vagina/vulva	Genitourinary system	202	49639	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHINFVAGVULV.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHINFVAGVULV.gz
N14_OTHNONINFCERVIX	Other noninflammatory disorders of cervix uteri	Genitourinary system	322	31753	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHNONINFCERVIX.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHNONINFCERVIX.gz
N14_OTHNONINFOVA	Other and unspesified noninflammatory disorders of ovary, fallopian tube and broad ligament	Genitourinary system	161	31753	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHNONINFOVA.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHNONINFOVA.gz
N14_OTHNONINFUTER	Other noninflammatory disorders of uterus, except cervix	Genitourinary system	2348	31753	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHNONINFUTER.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHNONINFUTER.gz
N14_OTHNONINFVAG	Other noninflammatory disorders of vagina	Genitourinary system	477	31753	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHNONINFVAG.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHNONINFVAG.gz
N14_OTHNONINFVULV	Other noninflammatory disorders of vulva and perineum	Genitourinary system	446	31753	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHNONINFVULV.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHNONINFVULV.gz
N14_OTHPENIS	Other disorders of penis	Genitourinary system	441	33781	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHPENIS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_OTHPENIS.gz
N14_OVARYCYST	Ovarian cyst	Genitourinary system	4340	31753	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_OVARYCYST.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_OVARYCYST.gz
N14_PHIMOSIS	Redundant prepuce, phimosis and paraphimosis	Genitourinary system	1524	33781	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_PHIMOSIS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_PHIMOSIS.gz
N14_POLYPFEMGEN	Polyp of the female genital tract	Genitourinary system	3051	31753	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_POLYPFEMGEN.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_POLYPFEMGEN.gz
N14_POSTMENATRVAG	Postmenopausal atrophic vaginitsi	Genitourinary system	221	31753	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_POSTMENATRVAG.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_POSTMENATRVAG.gz
N14_POSTMENBLEED	Postmenopausal bleeding	Genitourinary system	2295	31753	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_POSTMENBLEED.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_POSTMENBLEED.gz
N14_PROHERNOV	Prolapse and hernia of ovary and fallopian tube	Genitourinary system	346	31753	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_PROHERNOV.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_PROHERNOV.gz
N14_PROSTAOTH	Other disorders of prostate	Genitourinary system	213	33781	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_PROSTAOTH.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_PROSTAOTH.gz
N14_PROSTATITIS	Inflammatory diseases of prostate (prostatitis)	Genitourinary system	709	33781	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_PROSTATITIS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_PROSTATITIS.gz
N14_PROSTHYPERPLA	Hyperplasia of prostate	Genitourinary system	4620	33781	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_PROSTHYPERPLA.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_PROSTHYPERPLA.gz
N14_PYELONEPHR	Acute tubulo-interstitial nephritis	Genitourinary system	4038	91563	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_PYELONEPHR.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_PYELONEPHR.gz
N14_RENALTUB	Renal tubulo-intestitial diseases	Genitourinary system	4936	91563	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_RENALTUB.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_RENALTUB.gz
N14_RENALTUBULOOTH	Other renal tubulo-interstitial diseases	Genitourinary system	145	91563	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_RENALTUBULOOTH.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_RENALTUBULOOTH.gz
N14_RENFAIL	Renal failure	Genitourinary system	1586	94913	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_RENFAIL.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_RENFAIL.gz
N14_RENFAILNAS	Unspesified kidney failure	Genitourinary system	277	94913	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_RENFAILNAS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_RENFAILNAS.gz
N14_SALPHOOPH	Salphingitis and oophoritis	Genitourinary system	1363	49639	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_SALPHOOPH.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_SALPHOOPH.gz
N14_SPERMATOCELE	Spermatocele	Genitourinary system	443	33781	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_SPERMATOCELE.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_SPERMATOCELE.gz
N14_TORSIOTEST	Torsion of testis	Genitourinary system	143	33781	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_TORSIOTEST.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_TORSIOTEST.gz
N14_TUBULOINTNEPHRNAS	Tubulo-interstitial nephritis, not spesified as acute or chronic	Genitourinary system	411	91563	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_TUBULOINTNEPHRNAS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_TUBULOINTNEPHRNAS.gz
N14_URETHRALSTRICT	Urethral stricture	Genitourinary system	268	87680	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_URETHRALSTRICT.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_URETHRALSTRICT.gz
N14_URETHRAOTH	Other disorders of urethra and urinary system	Genitourinary system	6004	87680	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_URETHRAOTH.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_URETHRAOTH.gz
N14_URINOTH	Other diseases of urinary system	Genitourinary system	8819	87680	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_URINOTH.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_URINOTH.gz
N14_UROLITHIASIS	Urolithiasis	Genitourinary system	2052	94447	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_UROLITHIASIS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_UROLITHIASIS.gz
N14_VAGINITIS	Vaginitis/vulvovaginitis/vulvitis/abscess of vulva	Genitourinary system	753	49639	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_VAGINITIS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_VAGINITIS.gz
N14_VULVOVAGINFINOTH	Vulvovaginal ulceration/inflammation in other diseases	Genitourinary system	200	49639	gs://finngen-public-data-r2/summary_stats/finngen_r2_N14_VULVOVAGINFINOTH.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_N14_VULVOVAGINFINOTH.gz
NAFLD	Nonalcoholic fatty liver disease	Other	272	96227	gs://finngen-public-data-r2/summary_stats/finngen_r2_NAFLD.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_NAFLD.gz
NECROVASC_FG	Other necrotizing vasculopathies (FG)	Other	253	79075	gs://finngen-public-data-r2/summary_stats/finngen_r2_NECROVASC_FG.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_NECROVASC_FG.gz
NEPHROPATHY_OPER	Nephropathy related operations	Other	324	96175	gs://finngen-public-data-r2/summary_stats/finngen_r2_NEPHROPATHY_OPER.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_NEPHROPATHY_OPER.gz
NEURODEGOTH	Other degenerative diseases of the nervous system	Other	2024	64290	gs://finngen-public-data-r2/summary_stats/finngen_r2_NEURODEGOTH.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_NEURODEGOTH.gz
NEURODIS	Neurological diseases	Other	32209	32142	gs://finngen-public-data-r2/summary_stats/finngen_r2_NEURODIS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_NEURODIS.gz
NEURO_COMORBIDITIES	Co-morbidities of interest (NEURO)	Other	63763	32736	gs://finngen-public-data-r2/summary_stats/finngen_r2_NEURO_COMORBIDITIES.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_NEURO_COMORBIDITIES.gz
NONALLERG_ASTHMA	Non-allergic asthma	Other	1385	65521	gs://finngen-public-data-r2/summary_stats/finngen_r2_NONALLERG_ASTHMA.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_NONALLERG_ASTHMA.gz
NONALLERG_ASTHMA_EXMORE	Non-allergic asthma (mode)	Other	1385	65127	gs://finngen-public-data-r2/summary_stats/finngen_r2_NONALLERG_ASTHMA_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_NONALLERG_ASTHMA_EXMORE.gz
OFFICIAL_TILASTOKESKUS	Alcohol related diseases, tilastokeskus definition	Other	5044	91455	gs://finngen-public-data-r2/summary_stats/finngen_r2_OFFICIAL_TILASTOKESKUS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_OFFICIAL_TILASTOKESKUS.gz
OSTEOPOROSIS_FRACTURE_FG	Osteoporosis with pathological fracture (FG)	Other	269	79075	gs://finngen-public-data-r2/summary_stats/finngen_r2_OSTEOPOROSIS_FRACTURE_FG.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_OSTEOPOROSIS_FRACTURE_FG.gz
OSTPOPATFRCTURE_POSTEMENO	Postmenopausal osteoporosis with pathological fracture	Other	240	96230	gs://finngen-public-data-r2/summary_stats/finngen_r2_OSTPOPATFRCTURE_POSTEMENO.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_OSTPOPATFRCTURE_POSTEMENO.gz
OTHER_ANTIDEPRESSANTS	Other antidepressants	Other	11604	82839	gs://finngen-public-data-r2/summary_stats/finngen_r2_OTHER_ANTIDEPRESSANTS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_OTHER_ANTIDEPRESSANTS.gz
OTHER_ILD_CVD_COMORB	Other ILD-related CVD-co-morbidities	Other	1464	66613	gs://finngen-public-data-r2/summary_stats/finngen_r2_OTHER_ILD_CVD_COMORB.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_OTHER_ILD_CVD_COMORB.gz
OTHER_SYSTCON_FG	Other systemic involvement of connective tissue (FG)	Other	1477	79075	gs://finngen-public-data-r2/summary_stats/finngen_r2_OTHER_SYSTCON_FG.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_OTHER_SYSTCON_FG.gz
PANCREATITIS	Acute pancreatis (for exclusion)	Other	1091	95341	gs://finngen-public-data-r2/summary_stats/finngen_r2_PANCREATITIS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PANCREATITIS.gz
PAR	Peripheral arterial reconstruction	Other	657	95277	gs://finngen-public-data-r2/summary_stats/finngen_r2_PAR.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PAR.gz
PD2ND	Secondary parkinsonism	Other	184	96315	gs://finngen-public-data-r2/summary_stats/finngen_r2_PD2ND.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PD2ND.gz
PDSTRICT	Parkinson's disease, strict definition	Other	787	68589	gs://finngen-public-data-r2/summary_stats/finngen_r2_PDSTRICT.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PDSTRICT.gz
PDSTRICT_EXMORE	Parkinson's disease, strict definition	Other	787	36958	gs://finngen-public-data-r2/summary_stats/finngen_r2_PDSTRICT_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PDSTRICT_EXMORE.gz
PNEUMOBACTKNOWN	Bacterial pneumonia (organism specified)	Other	3157	86449	gs://finngen-public-data-r2/summary_stats/finngen_r2_PNEUMOBACTKNOWN.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PNEUMOBACTKNOWN.gz
PNEUMONIA	Pneumonias (Asthma/COPD co-morbidities)	Other	10050	86405	gs://finngen-public-data-r2/summary_stats/finngen_r2_PNEUMONIA.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PNEUMONIA.gz
PNEUMO_SEPTHICHE	Pneumococcal septichemia	Other	133	96362	gs://finngen-public-data-r2/summary_stats/finngen_r2_PNEUMO_SEPTHICHE.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PNEUMO_SEPTHICHE.gz
POLLENALLERG	Pollen allergy	Other	1061	94943	gs://finngen-public-data-r2/summary_stats/finngen_r2_POLLENALLERG.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_POLLENALLERG.gz
POLYPECTOMY	Polypectomy (DHB20)	Other	346	95725	gs://finngen-public-data-r2/summary_stats/finngen_r2_POLYPECTOMY.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_POLYPECTOMY.gz
PRE_OR_ECLAMPSIA	Pre-eclampsia or eclampsia	Other	1689	52573	gs://finngen-public-data-r2/summary_stats/finngen_r2_PRE_OR_ECLAMPSIA.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PRE_OR_ECLAMPSIA.gz
PRIM_COXARTHROSIS	Primary coxarthrosis, bilateral	Other	1527	92637	gs://finngen-public-data-r2/summary_stats/finngen_r2_PRIM_COXARTHROSIS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PRIM_COXARTHROSIS.gz
PRIM_KNEEARTHROSIS	Primary gonarthrosis, bilateral	Other	3109	87389	gs://finngen-public-data-r2/summary_stats/finngen_r2_PRIM_KNEEARTHROSIS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PRIM_KNEEARTHROSIS.gz
PSOR_ARTHR_OTH	Other psoriatic arthropathies	Other	496	95890	gs://finngen-public-data-r2/summary_stats/finngen_r2_PSOR_ARTHR_OTH.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PSOR_ARTHR_OTH.gz
PSOR_ENTE_ARTHR	Psoriatic and enteropathic arthropathies	Other	609	79075	gs://finngen-public-data-r2/summary_stats/finngen_r2_PSOR_ENTE_ARTHR.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PSOR_ENTE_ARTHR.gz
PULMONARYDG	Other pulmonary diagnosis	Other	29284	66218	gs://finngen-public-data-r2/summary_stats/finngen_r2_PULMONARYDG.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PULMONARYDG.gz
PULM_ANXIETY	Anxiety (asthma-related co-morbidities)	Other	4591	81051	gs://finngen-public-data-r2/summary_stats/finngen_r2_PULM_ANXIETY.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PULM_ANXIETY.gz
PULM_IMMUNECOMORB	Immune disease comorbidities	Other	6633	50303	gs://finngen-public-data-r2/summary_stats/finngen_r2_PULM_IMMUNECOMORB.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PULM_IMMUNECOMORB.gz
PULM_INFECTIONS	COPD/asthma/ILD related infections	Other	22730	73769	gs://finngen-public-data-r2/summary_stats/finngen_r2_PULM_INFECTIONS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PULM_INFECTIONS.gz
PULM_MEDICATIO_COMORB	Medication related adverse effects (Asthma/COPD)	Other	13587	82912	gs://finngen-public-data-r2/summary_stats/finngen_r2_PULM_MEDICATIO_COMORB.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PULM_MEDICATIO_COMORB.gz
PULM_PNEUMONIA_SEPSIS	COPD/asthma/ILD related pneumonia or pneumonia derived septichaemia	Other	10086	73769	gs://finngen-public-data-r2/summary_stats/finngen_r2_PULM_PNEUMONIA_SEPSIS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PULM_PNEUMONIA_SEPSIS.gz
PULM_PSYCH_COMORB	Psychiatric comorbidites (Asthma/COPD)	Other	15448	50303	gs://finngen-public-data-r2/summary_stats/finngen_r2_PULM_PSYCH_COMORB.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_PULM_PSYCH_COMORB.gz
RA_CO_MORB	Rheumatoid arthritis -related co-morbidities	Other	15889	53332	gs://finngen-public-data-r2/summary_stats/finngen_r2_RA_CO_MORB.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_RA_CO_MORB.gz
REAC_ARTHRO_NOS	Other/unspecified reactive arthropathies	Other	354	96094	gs://finngen-public-data-r2/summary_stats/finngen_r2_REAC_ARTHRO_NOS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_REAC_ARTHRO_NOS.gz
RESPIRATORYINSUFF	Respiratory insufficiency	Other	272	66218	gs://finngen-public-data-r2/summary_stats/finngen_r2_RESPIRATORYINSUFF.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_RESPIRATORYINSUFF.gz
